0 0
-8.66027 4.99997
-17.3205 9.99995
-24.3916 2.92886
-31.4626 -4.14222
-24.3916 -11.2133
-15.7313 -16.2133
-7.07106 -21.2133
1.99202 -16.9871
11.0551 -12.7609
20.452 -16.1811
